,PRN,Y,M,D,H,min,sec,af0,af1,af2,IODE,Crs,deltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,L2_codes,GPSWeek,L2_dataflag,SV_acc,SV_health,TGD,IODC,msg_trans_t,fit_int
56,12.0,20.0,8.0,6.0,0.0,0.0,0.0,8.433591574430001e-05,-4.888534022029e-12,0.0,74.0,-21.5625,4.110885520597e-09,-1.413839566653,-1.1529773473739999e-06,0.007930260850117,9.531155228615e-06,5153.64891243,345600.0,1.788139343262e-07,-0.2100809697785,1.415610313416e-07,0.9776273618294001,204.75,1.167360254406,-7.763180510486001e-09,-6.585988618576e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,74.0,338418.0,4.0
57,16.0,20.0,8.0,6.0,0.0,0.0,0.0,-0.0001919753849506,-4.888534022029e-12,0.0,21.0,-20.09375,3.953736117551e-09,2.981039735059,-1.1511147022249997e-06,0.011443375609819999,9.555369615555e-06,5153.8043937679995,345600.0,-5.587935447693e-08,-0.1912401151298,-1.0244548320769999e-07,0.9778401183945,203.43749999999997,0.6340389067226,-7.574244069096e-09,-5.496657529278e-10,1.0,2117.0,0.0,2.0,0.0,-1.071020960808e-08,21.0,338421.0,4.0
58,18.0,20.0,8.0,6.0,0.0,0.0,0.0,0.00026343250647190003,8.526512829121e-12,0.0,196.0,29.03125,4.6901953654630004e-09,0.5384898357944999,1.551583409309e-06,0.00086049514357,2.1625310182569997e-06,5153.713241577,345600.0,-1.117587089539e-08,1.837540192399,2.607703208923e-08,0.9643481618403,338.6875,2.631512051988,-8.421422214609001e-09,2.2215211067e-10,1.0,2117.0,0.0,2.8,0.0,-8.381903171539e-09,964.0,338418.0,4.0
59,21.0,20.0,8.0,6.0,0.0,0.0,0.0,3.229873254895e-05,4.433786671143e-12,0.0,22.0,47.65625,4.7001957820200005e-09,-2.733962572081,2.4698674678799996e-06,0.02379714045674,1.3057142496109998e-06,5155.082563399999,345600.0,1.899898052216e-07,1.745424898879,2.942979335785e-07,0.9536646393430002,341.8125,-1.305205591738,-8.078907947515001e-09,3.4358574029660003e-10,1.0,2117.0,0.0,2.0,0.0,-1.0244548320769999e-08,22.0,341328.0,4.0
60,23.0,20.0,8.0,6.0,0.0,0.0,0.0,3.0183233320710004e-05,1.26192389871e-11,0.0,40.0,-105.21875,4.572690470912e-09,0.35370908622610003,-5.472451448441e-06,0.0009136532898992001,6.580725312232999e-06,5153.637170792,345600.0,1.117587089539e-08,2.836658031473,-1.4901161193850002e-08,0.9615719617204,253.09374999999997,1.681431560476,-8.16784022333e-09,-2.064371703653e-10,1.0,2117.0,0.0,64.0,63.0,-8.381903171539e-09,296.0,338418.0,4.0
61,24.0,20.0,8.0,6.0,0.0,0.0,0.0,-1.6733072698120002e-05,-5.684341886081e-13,0.0,114.99999999999999,23.5,5.662735875679e-09,0.2842624017672,1.350417733192e-06,0.009856673772447,4.766508936882e-06,5153.635702133,345600.0,1.862645149231e-09,-1.390599040009,9.499490261078e-08,0.935673962462,270.1875,0.6700845689005,-8.777508475603e-09,6.250260348431e-11,1.0,2117.0,0.0,2.8,0.0,2.793967723846e-09,114.99999999999999,338418.0,4.0
62,25.0,20.0,8.0,6.0,0.0,0.0,0.0,3.1833536922930004e-05,4.6611603465859995e-12,0.0,25.0,-28.71875,4.362324565471e-09,-1.635325450166,-1.490116119385e-06,0.009085691883229,8.840113878249998e-06,5153.7536010740005,345600.0,2.495944499969e-07,-0.2798539332453,-8.754432201385e-08,0.9649069965466,212.40625,0.9374772181919001,-7.829611849047e-09,-6.232402461722e-10,1.0,2117.0,0.0,2.0,0.0,5.587935447693e-09,25.0,338862.0,4.0
63,26.0,20.0,8.0,6.0,0.0,0.0,0.0,0.00025625852867960003,6.707523425575e-12,0.0,16.0,-32.96875,4.814486256963e-09,-2.219287301744,-1.6689300537109998e-06,0.004824129166082,8.476898074149999e-06,5153.6563472749995,345600.0,-3.725290298462e-08,-0.3164315270661,-3.725290298462e-08,0.9459227598341,208.875,0.20820823860600002,-8.132124449911e-09,-5.028780897481e-10,1.0,2117.0,0.0,2.0,0.0,6.984919309616e-09,16.0,338426.0,4.0
64,27.0,20.0,8.0,6.0,0.0,0.0,0.0,-0.00036402232944970003,-9.436007530894001e-12,0.0,65.0,85.65625,3.777657354592e-09,2.149774361725,4.392117261887e-06,0.008308201329782999,9.823590517044e-06,5153.674934387001,345600.0,-1.657754182816e-07,0.7651715171736,-3.3527612686160006e-08,0.977922468979,198.84375,0.5800873452292,-7.718178635977e-09,1.403629895391e-10,1.0,2117.0,0.0,2.0,0.0,1.8626450000000002e-09,65.0,338400.0,4.0
65,30.0,20.0,8.0,6.0,0.0,0.0,0.0,-0.0002765664830804,-7.503331289627e-12,0.0,24.0,15.0625,5.49772900248e-09,-0.7628353218502001,6.649643182754999e-07,0.0047805132344369995,4.55230474472e-06,5153.601531982,345600.0,1.173466444016e-07,-1.29561010871,-3.725290298462e-09,0.9376802170934001,278.90625,-2.816220277393,-8.574285724845e-09,1.750072897561e-11,1.0,2117.0,0.0,2.0,0.0,3.725290298462e-09,24.0,338418.0,4.0
66,31.0,20.0,8.0,6.0,0.0,0.0,0.0,-6.0306861996650005e-05,-2.387423592154e-12,0.0,20.0,14.3125,5.021637742797e-09,-1.037401325575,7.413327693939e-07,0.009568363660946001,4.783272743224999e-06,5153.619743347,345600.0,1.080334186554e-07,-1.301376216412,-1.2107193469999998e-07,0.9567905412522001,285.25,0.1440212610522,-8.324632468642e-09,1.053615315878e-10,1.0,2117.0,0.0,2.0,0.0,-1.3038516044620001e-08,20.0,338418.0,4.0
67,32.0,20.0,8.0,6.0,0.0,0.0,0.0,0.0003283508121967,5.684341886081e-12,0.0,90.0,-6.0625,4.469829043464001e-09,2.8441702109,-3.278255462646e-07,0.004104204126634,1.0851770639420001e-05,5153.747074127,345600.0,-3.5390257835390003e-08,-2.38257490278,-7.82310962677e-08,0.9570402262583001,167.8125,-2.435419384924,-7.817468486084e-09,3.303709041314e-10,1.0,2117.0,0.0,2.0,0.0,4.656612873077e-10,90.0,340398.0,4.0
68,18.0,20.0,8.0,6.0,0.0,44.0,32.0,0.0002634548582137,8.526512829121e-12,0.0,197.0,30.125,4.675194740627e-09,0.9279691898701,1.586973667145e-06,0.0008607245981693,2.088025212288e-06,5153.713809967,348272.0,-1.862645149231e-08,1.837517661998,2.0489096641539998e-08,0.9643487353042,340.9375,2.631757915852,-8.427851053825e-09,2.239378993409e-10,1.0,2117.0,0.0,2.0,0.0,-8.381903171539e-09,965.0,341118.0,4.0
69,3.0,20.0,8.0,6.0,1.0,59.0,44.0,-0.0002616182900965,-1.125499693444e-11,0.0,30.0,-98.53125,4.4180411720060005e-09,-0.04513601129604,-5.1390379667279995e-06,0.0031276722438630003,7.0352107286449994e-06,5153.777921677,352784.0,-3.166496753693e-08,2.861502418113,5.960464477539e-08,0.9667343743328001,252.1875,0.8175159475864,-8.098551622896e-09,-1.903650723265e-10,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,30.0,350748.0,4.0
70,6.0,20.0,8.0,6.0,1.0,59.0,44.0,-0.0003122370690107,-4.433786671143e-12,0.0,23.0,32.4375,4.251248510136e-09,1.324721027171,1.812353730202e-06,0.001762545085512,2.1103769540789996e-06,5153.586305618,352784.0,8.381903171539e-08,1.813037697029,-8.940696716309e-08,0.9802680357555,347.375,-1.081378034273,-8.238914612435e-09,2.507247294057e-10,1.0,2117.0,0.0,2.0,0.0,4.19095158577e-09,23.0,345618.0,4.0
71,8.0,20.0,8.0,6.0,1.0,59.0,44.0,-4.3493229895830005e-05,-1.364242052659e-12,0.0,7.0,85.4375,3.944807174196e-09,-2.93477523022,4.4386833906170005e-06,0.005378710455261001,1.0024756193160001e-05,5153.708087921,352784.0,-2.9802322387700004e-08,0.7502663627369001,2.9802322387700004e-08,0.9694781371701,192.25,-0.059828938744020004,-7.740322415498e-09,9.750406143553e-11,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,7.0,349221.0,4.0
72,10.0,20.0,8.0,6.0,1.0,59.0,44.0,-0.00041986024007199997,-1.034550223267e-11,0.0,9.0,-107.90625,4.409826544119e-09,-0.9849770461676001,-5.57117164135e-06,0.005767859169282,6.645917892456e-06,5153.671998978,352784.0,1.7508864402769998e-07,2.858495704528,2.793967723846e-08,0.9666668197017,251.75,-2.650092482349,-8.117480982809002e-09,-1.914365455291e-10,1.0,2117.0,0.0,2.0,0.0,2.3283064365390003e-09,9.0,345618.0,4.0
73,12.0,20.0,8.0,6.0,1.0,59.0,44.0,8.430099114776e-05,-4.888534022029e-12,0.0,39.0,-20.34375,4.210532528438e-09,-0.3659702576159,-1.084059476852e-06,0.007930385763757,9.486451745033e-06,5153.6491642,352784.0,-1.862645149231e-08,-0.2101377090562,8.940696716309e-08,0.9776218890529,205.1875,1.167350839065,-7.941045062116e-09,-6.432410792871e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,39.0,345618.0,4.0
74,24.0,20.0,8.0,6.0,1.0,59.0,44.0,-1.6734004020690003e-05,-5.684341886081e-13,0.0,11.0,26.125,5.706309119251001e-09,1.332126834898,1.50129199028e-06,0.009857004857622,5.129724740982e-06,5153.636325836,352784.0,-7.450580596924e-08,-1.390662359492,1.788139343262e-07,0.9356745330000001,268.25,0.6700986655791,-8.756793327020001e-09,1.264338379054e-10,1.0,2117.0,0.0,2.0,0.0,2.793967723846e-09,11.0,349428.0,4.0
75,25.0,20.0,8.0,6.0,1.0,59.0,44.0,3.186613321304001e-05,4.6611603465859995e-12,0.0,27.0,-27.96875,4.580547941065001e-09,-0.5875359067374001,-1.4994293451309998e-06,0.009085690136999001,8.726492524147e-06,5153.75345993,352784.0,-3.725290298462e-09,-0.27991094608870004,1.322478055954e-07,0.9649008274211002,212.18750000000003,0.93748557438,-8.153196756228001e-09,-6.839570609855001e-10,1.0,2117.0,0.0,2.0,0.0,5.587935447693e-09,27.0,345618.0,4.0
76,26.0,20.0,8.0,6.0,1.0,59.0,44.0,0.0002563055604696,6.707523425575e-12,0.0,18.0,-34.28125,4.878774649119001e-09,-1.171573041543,-1.7601996660229999e-06,0.004824362928048,8.290633559227e-06,5153.654977798,352784.0,6.891787052155e-08,-0.31648944838160004,-1.471489667892e-07,0.9459188114182,214.3125,0.2083542656258,-8.164982961457e-09,-6.107397254753e-10,1.0,2117.0,0.0,2.0,0.0,6.984919309616e-09,18.0,351168.0,4.0
77,27.0,20.0,8.0,6.0,1.0,59.0,44.0,-0.0003640884533525,-9.436007530894001e-12,0.0,8.0,81.625,3.7401557925010005e-09,-3.085509796005,4.2151659727100005e-06,0.008309460943565,1.026876270771e-05,5153.67241478,352784.0,0.0,0.7651167060219,-5.774199962616e-08,0.9779241645010001,189.875,0.5800277181512,-7.573529753628e-09,1.450060400836e-10,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,8.0,345631.0,4.0
78,31.0,20.0,8.0,6.0,1.0,59.0,44.0,-6.032595410943001e-05,-2.5011104298759998e-12,0.0,22.0,17.125,5.147357265234e-09,0.010451110164969999,8.475035429001e-07,0.009567737230100001,4.8745423555369995e-06,5153.61841774,352784.0,8.754432201385e-08,-1.301436163869,3.725290298462e-08,0.9567904841984,281.34375,0.14405305172500002,-8.462852511776e-09,4.821629411646999e-11,1.0,2117.0,0.0,2.0,0.0,-1.3038516044620001e-08,22.0,345918.0,4.0
79,32.0,20.0,8.0,6.0,1.0,59.0,44.0,0.0003283922560513,5.684341886081e-12,0.0,29.0,-10.1875,4.533045962417e-09,-2.391151619897,-4.805624485015999e-07,0.004104645573534,1.1047348380090002e-05,5153.746383667,352784.0,1.1362135410309999e-07,-2.382631846866,-7.264316082001e-08,0.9570426576282,163.71875,-2.435479557671,-7.886399928784e-09,4.2787496556690005e-10,1.0,2117.0,0.0,2.0,0.0,4.656612873077e-10,29.0,345618.0,4.0
80,1.0,20.0,8.0,6.0,2.0,0.0,0.0,3.188755363226e-05,2.84217094304e-12,0.0,75.0,32.46875,4.275892393796e-09,1.052689202788,1.609325408936e-06,0.01007594389375,2.628192305565e-06,5153.703233718999,352800.0,-8.754432201385e-08,1.821290762539,8.381903171539e-08,0.980727542713,339.40625,0.8171764818348001,-8.336061516137e-09,8.000333245991999e-11,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,75.0,346004.0,4.0
81,2.0,20.0,8.0,6.0,2.0,0.0,0.0,-0.0004980312660336,-5.570655048359e-12,0.0,23.0,45.71875,4.821629411647e-09,1.3012154344,2.076849341393e-06,0.01975501212291,2.393499016762e-06,5153.748046875,352800.0,-2.346932888031e-07,1.743511741428,-4.6752393245699997e-07,0.9596575271423,331.5625,-1.612799715536,-8.662146527458001e-09,2.7179703572320004e-10,1.0,2117.0,0.0,2.0,0.0,-1.769512891769e-08,23.0,345618.0,4.0
82,4.0,20.0,8.0,6.0,2.0,0.0,0.0,-0.00012117251753810002,-4.433786671143e-12,0.0,37.0,1.0625,4.524474128687e-09,2.335577142437,1.4901161193850001e-07,0.0008001724490896001,1.0734423995020001e-05,5153.653156281,352800.0,-4.4703483581540004e-08,-2.342875839691,-1.862645149231e-08,0.9601672867987001,174.1875,-2.712621768911,-7.901400422838001e-09,4.528760144673e-10,1.0,2117.0,0.0,2.0,0.0,-4.19095158577e-09,37.0,345600.0,0.0
83,5.0,20.0,8.0,6.0,2.0,0.0,0.0,-1.8201768398280003e-05,-7.958078640513001e-13,0.0,71.0,-117.71875,4.676266213829e-09,-2.304729018997,-6.387010216712999e-06,0.0060518725076689995,6.712973117827999e-06,5153.717050552,352800.0,8.754432201385e-08,2.828658899283,-2.0489096641539998e-08,0.9536279566722,242.25,0.8402053666575,-8.20355599675e-09,-1.739358165535e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,71.0,345618.0,4.0
84,7.0,20.0,8.0,6.0,2.0,0.0,0.0,-0.0003437935374677,-8.526512829121e-12,0.0,43.0,22.125,5.317364346711e-09,0.33600893317220004,1.3131648302079998e-06,0.01416734943632,4.542991518974e-06,5153.642457962001,352800.0,-3.725290298462e-08,-1.317291054963,1.6950070858e-07,0.9523791805413,285.84375,-2.374383022355,-8.669289682142e-09,-8.928943354901999e-12,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,43.0,345618.0,4.0
85,8.0,20.0,8.0,6.0,2.0,0.0,0.0,-4.348903894424e-05,-1.2505552149379999e-12,0.0,64.0,85.4375,3.945164331930001e-09,-2.932441259995,4.4386833906170005e-06,0.005378706962802,1.0024756193160001e-05,5153.708097457999,352800.0,-2.9802322387700004e-08,0.7502662383889,2.9802322387700004e-08,0.9694781459476,192.25,-0.05982929569603,-7.740322415498e-09,9.786121916973e-11,1.0,2117.0,0.0,2.82842707634,0.0,5.122274160385e-09,64.0,345622.0,4.0
86,9.0,20.0,8.0,6.0,2.0,0.0,0.0,-0.00026574684306980003,-6.139089236967e-12,0.0,48.0,0.71875,4.701267255223e-09,-2.68254823865,5.0291419029239996e-08,0.001607433194295,1.0924413800240002e-05,5153.683982849,352800.0,1.3038516044620001e-08,-2.391344496868,2.2351741790770002e-08,0.9529569307784,165.75,1.778232106619,-7.959260106560001e-09,4.2894643876950004e-10,1.0,2117.0,0.0,2.0,0.0,1.396983861923e-09,48.0,345618.0,4.0
87,11.0,20.0,8.0,6.0,2.0,0.0,0.0,-0.00020072236657140002,1.057287590811e-11,0.0,17.0,83.8125,5.708094907922e-09,0.5356528865385001,4.226341843604999e-06,0.01607199385762,4.7199428081509995e-06,5153.718057632,352800.0,-7.82310962677e-08,1.341905469418,-2.216547727585e-07,0.9129943756633001,264.25,2.020063935863,-9.087521388885e-09,2.7179703572320004e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,17.0,345624.0,4.0
88,13.0,20.0,8.0,6.0,2.0,0.0,0.0,3.3223070204260005e-05,3.410605131648e-12,0.0,19.0,11.9375,4.32053711057e-09,2.548906868522,5.979090929030999e-07,0.004302685731091,1.136586070061e-05,5153.66528511,352800.0,-7.450580596924e-09,-2.247373045251,-4.4703483581540004e-08,0.9679092687119001,164.125,1.048107154647,-7.727464737066001e-09,5.232360805973e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,19.0,345618.0,4.0
89,15.0,20.0,8.0,6.0,2.0,0.0,0.0,-0.00021256553009150003,2.614797267597e-12,0.0,19.0,-26.75,5.1080699144720005e-09,2.362635045553,-1.408159732819e-06,0.01253180310596,1.2381002306940003e-05,5153.734361649,352800.0,-6.705522537231e-08,-2.482678265904,-2.477318048477e-07,0.9285901912802,122.53125,0.8997415038108001,-8.014976713094001e-09,4.118028675281e-10,1.0,2117.0,0.0,2.0,0.0,-1.071020960808e-08,19.0,345618.0,4.0
90,16.0,20.0,8.0,6.0,2.0,0.0,0.0,-0.0001920107752085,-4.888534022029e-12,0.0,22.0,-26.375,4.040882739531e-09,-2.25208256037,-1.365318894386e-06,0.011444280855360001,9.384006261826e-06,5153.802562714,352800.0,5.587935447693e-08,-0.19129530810310003,-1.2107193469999998e-07,0.9778362387357,207.06250000000003,0.6340739216668001,-7.631389742357e-09,-4.768055950066e-10,1.0,2117.0,0.0,2.0,0.0,-1.071020960808e-08,22.0,345600.0,0.0
91,17.0,20.0,8.0,6.0,2.0,0.0,0.0,0.0003068125806749,5.570655048359e-12,0.0,74.0,97.53125,3.5755060770370003e-09,3.122872577458,5.129724740982e-06,0.01328614505474,9.737908840179e-06,5153.7394218439995,352800.0,1.0430812835689999e-07,0.823948468601,-2.0489096641539998e-08,0.9838192913367,201.68750000000003,-1.63908802719,-7.350663327490001e-09,1.553636143753e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,74.0,345618.0,4.0
92,18.0,20.0,8.0,6.0,2.0,0.0,0.0,0.0002634935081005,8.526512829121e-12,0.0,198.0,34.71875,4.651979487904e-09,1.58774446681,1.8030405044559999e-06,0.0008609320502728,2.0582228899e-06,5153.714920044,352800.0,-2.793967723846e-08,1.837479523723,2.0489096641539998e-08,0.9643497520323001,341.625,2.632414719256,-8.424636634217e-09,2.1929484879640004e-10,1.0,2117.0,0.0,2.0,0.0,-8.381903171539e-09,966.0,345618.0,4.0
93,19.0,20.0,8.0,6.0,2.0,0.0,0.0,-0.0001222770661116,5.115907697473e-12,0.0,23.0,95.75,3.7172976975130005e-09,-0.5515348094329,5.064532160758999e-06,0.009397671441548001,9.88133251667e-06,5153.697200775,352800.0,-1.676380634308e-07,0.8694689713412,1.359730958939e-07,0.9820423447255,204.15625,1.688411054858,-7.786752920943e-09,2.814402945465e-10,1.0,2117.0,0.0,2.0,0.0,-1.536682248116e-08,23.0,345618.0,4.0
94,20.0,20.0,8.0,6.0,2.0,0.0,0.0,0.0005271187983453001,-1.136868377216e-13,0.0,6.0,-107.65625000000001,5.220931758478e-09,0.5410011102278001,-5.604699254036e-06,0.005421036737971,5.004927515984e-06,5153.663476944,352800.0,9.313225746155001e-08,2.725355588651,-2.793967723846e-08,0.9350709476297001,269.6875,2.688063656321,-8.627859384975001e-09,-2.0215127755500004e-10,1.0,2117.0,0.0,2.0,0.0,-8.847564458847e-09,6.0,345618.0,4.0
95,21.0,20.0,8.0,6.0,2.0,0.0,0.0,3.2330397516490005e-05,4.433786671143e-12,0.0,23.0,55.1875,4.753055126681e-09,-1.684714075081,3.498047590256e-06,0.02379815198947,2.570450305939e-06,5155.078826904,352800.0,-1.341104507446e-07,1.745366474319,6.183981895447e-07,0.9536653430066,328.71875,-1.305132279061,-8.438922943585e-09,2.6893977384970003e-10,1.0,2117.0,0.0,2.0,0.0,-1.0244548320769999e-08,23.0,345618.0,4.0
96,22.0,20.0,8.0,6.0,2.0,0.0,0.0,-0.0007665222510695,3.069544618484e-12,0.0,56.0,-102.75000000000001,5.2070026068450005e-09,2.262427771358,-5.487352609634e-06,0.006859859451652001,5.64381480217e-06,5153.773530959999,352800.0,1.0244548320769999e-07,2.77257136036,-5.587935447693e-09,0.9317957344496,257.78125,-1.10997636672,-8.394992542279e-09,-2.3179536949330001e-10,1.0,2117.0,0.0,2.0,0.0,-1.8160790204999998e-08,56.0,346950.0,4.0
97,23.0,20.0,8.0,6.0,2.0,0.0,0.0,3.0274502933030002e-05,1.26192389871e-11,0.0,41.0,-113.03125,4.534117435619e-09,1.403004721372,-5.81331551075e-06,0.0009144279174507,6.4838677644729995e-06,5153.639310836999,352800.0,1.3038516044620001e-08,2.836599230944,3.725290298462e-09,0.9615703656768,255.40625,1.682338619425,-8.186055267774e-09,-2.160804291886e-10,1.0,2117.0,0.0,64.0,63.0,-8.381903171539e-09,297.0,345618.0,4.0
98,24.0,20.0,8.0,6.0,2.0,0.0,0.0,-1.6737263649700002e-05,-5.684341886081e-13,0.0,127.0,26.125,5.706309119251001e-09,1.334460974822,1.50129199028e-06,0.009857006603852,5.129724740982e-06,5153.636322021,352800.0,-7.450580596924e-08,-1.390662502858,1.788139343262e-07,0.9356745359258,268.25,0.6700983188676001,-8.756793327020001e-09,1.264338379054e-10,1.0,2117.0,0.0,4.0,0.0,2.793967723846e-09,127.0,345618.0,4.0
99,28.0,20.0,8.0,6.0,2.0,0.0,0.0,0.0006924215704203,-3.865352482535e-12,0.0,6.0,-14.0625,3.976237117342e-09,-2.314328927352,-7.338821887969999e-07,0.01838140329346,9.739771485329e-06,5153.662828445001,352800.0,2.551823854446e-07,-0.18760622369510002,1.955777406693e-07,0.9768742501393,198.6875,-1.401430731238,-7.392093603897e-09,-6.207401259672001e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,6.0,350970.0,0.0
100,29.0,20.0,8.0,6.0,2.0,0.0,0.0,-0.0001664464361966,-8.4128259914e-12,0.0,26.0,98.21875,3.643723204268e-09,-2.876979670071,5.085021257401e-06,0.001631578896195,1.045130193233e-05,5153.775062561001,352800.0,3.725290298462e-08,0.8358251017333,-2.2351741790770002e-08,0.9855091153247001,191.9375,2.13977478854,-7.618531628137e-09,1.175048945505e-10,1.0,2117.0,0.0,2.0,0.0,-1.0244548320769999e-08,26.0,345618.0,4.0
101,30.0,20.0,8.0,6.0,2.0,0.0,0.0,-0.0002766204997897,-7.503331289627e-12,0.0,50.0,16.875,5.584875489624e-09,0.2874100133807,8.121132850646999e-07,0.00478108599782,4.177913069725e-06,5153.602619171,352800.0,1.4901161193850002e-08,-1.295672256396,1.6763806343080003e-08,0.9376798864739,282.6875,-2.816233452433,-8.673218417218e-09,1.3571993899449998e-11,1.0,2117.0,0.0,2.0,0.0,3.725290298462e-09,50.0,345618.0,4.0
102,8.0,20.0,8.0,6.0,3.0,59.0,44.0,-4.350254312158001e-05,-1.364242052659e-12,0.0,8.0,78.4375,4.0033810426040005e-09,-1.884718560219,4.135072231293e-06,0.005379756330512001,1.0348856449130001e-05,5153.70595932,359984.0,-5.2154064178470006e-08,0.7502104441563,-5.587935447693e-09,0.9694787852428001,186.03125,-0.05972857817503,-7.76353766822e-09,1.021471119801e-10,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,8.0,352831.0,4.0
103,9.0,20.0,8.0,6.0,3.0,59.0,44.0,-0.0002657920122147,-6.139089236967e-12,0.0,34.0,-5.75,4.6187640379e-09,-1.634141700744,-1.639127731323e-07,0.001606741920114,1.081265509129e-05,5153.686124802,359984.0,-1.862645149231e-09,-2.391401676484,1.3038516044620001e-08,0.9529600409422001,171.0625,1.777666757539,-7.957116743285e-09,4.339466563863e-10,1.0,2117.0,0.0,2.0,0.0,1.396983861923e-09,34.0,352890.0,0.0
104,13.0,20.0,8.0,6.0,3.0,59.0,44.0,3.324728459120001e-05,3.410605131648e-12,0.0,4.0,11.84375,4.293393122771e-09,-2.686526075292,4.079192876816e-07,0.004303137422539,1.0950490832330001e-05,5153.664495468,359984.0,1.862645149231e-08,-2.247428700506,-3.911554813385e-08,0.9679130503551001,171.5,1.048205225749,-7.737465153624001e-09,5.400224941045e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,4.0,353706.0,4.0
105,22.0,20.0,8.0,6.0,3.0,59.0,44.0,-0.0007664994336665001,3.069544618484e-12,0.0,3.0,-103.375,5.108427072207001e-09,-2.972946670362,-5.420297384261999e-06,0.006860049208626,5.159527063369999e-06,5153.773103714,359984.0,8.381903171539e-08,2.7725107897,6.146728992462001e-08,0.9317942744573999,259.5,-1.109995985914,-8.388920860798001e-09,-1.792931825664e-10,1.0,2117.0,0.0,2.0,0.0,-1.8160790204999998e-08,3.0,356388.0,4.0
106,24.0,20.0,8.0,6.0,3.0,59.0,44.0,-1.673819497228e-05,-5.684341886081e-13,0.0,12.0,28.875,5.5948759061820004e-09,2.382373125415,1.415610313416e-06,0.009856997523457001,5.053356289864e-06,5153.635723114,359984.0,-1.4342367649079997e-07,-1.390725575108,-1.676380634308e-07,0.935677194048,269.0,0.6700653549345,-8.461066723105001e-09,2.885834492304e-10,1.0,2117.0,0.0,2.0,0.0,2.793967723846e-09,12.0,352818.0,4.0
107,32.0,20.0,8.0,6.0,3.0,59.0,44.0,0.0003284332342446,5.684341886081e-12,0.0,11.0,-14.375,4.472686305338e-09,-1.340705973145,-6.519258022307999e-07,0.004103923449293,1.154839992523e-05,5153.749076843,359984.0,7.82310962677e-08,-2.382688849469,2.607703208923e-08,0.9570460852452,153.21875,-2.435789939148,-7.8792567741e-09,4.878774649119e-10,1.0,2117.0,0.0,2.0,0.0,4.656612873077e-10,11.0,356688.0,4.0
